CODE_OPERATION	CODE_STATION	DATE	CODE_PHASE	CODE_TAXON	RESULTAT	CODE_REMARQUE	TYPO_NATIONALE
06001250*2009-07-02*1*I	6001250	2009-07-02	C	719	7	1	M10
06001250*2009-07-02*1*I	6001250	2009-07-02	C	1004	3	1	M10
06001250*2010-06-30*1*I	6001250	2010-06-30	C	967	22	1	M10
06001250*2010-06-30*1*I	6001250	2010-06-30	C	5196	1	1	M10
06001250*2009-07-02*1*I	6001250	2009-07-02	C	650	1	1	M10
06001250*2009-07-02*1*I	6001250	2009-07-02	C	1042	3	1	M10
06001250*2012-07-30*1*I	6001250	2012-07-30	C	200	3	1	M10
06001250*2010-06-30*1*I	6001250	2010-06-30	C	502	1	1	M10
06001250*2010-06-30*1*I	6001250	2010-06-30	C	1043	177	1	M10
06001250*2010-06-30*1*I	6001250	2010-06-30	C	838	4	1	M10
06001250*2011-09-06*1*I	6001250	2011-09-06	A	719	12	1	M10
06001250*2009-07-02*1*I	6001250	2009-07-02	C	1028	1	1	M10
06001250*2009-07-02*1*I	6001250	2009-07-02	C	801	1	1	M10
06001250*2009-07-02*1*I	6001250	2009-07-02	B	1004	1	1	M10
06001250*2009-07-02*1*I	6001250	2009-07-02	C	224	3	1	M10
06001250*2009-07-02*1*I	6001250	2009-07-02	C	223	1	1	M10
06001250*2009-07-02*1*I	6001250	2009-07-02	C	231	1	1	M10
06001250*2010-06-30*1*I	6001250	2010-06-30	C	801	11	1	M10
06001250*2011-09-06*1*I	6001250	2011-09-06	A	312	9	1	M10
06001250*2011-09-06*1*I	6001250	2011-09-06	A	978	331	1	M10
06001250*2011-09-06*1*I	6001250	2011-09-06	A	657	38	1	M10
06001250*2011-09-06*1*I	6001250	2011-09-06	A	995	1	1	M10
06001250*2010-06-30*1*I	6001250	2010-06-30	A	502	3	1	M10
06001250*2009-07-02*1*I	6001250	2009-07-02	C	457	3	1	M10
06001250*2011-09-06*1*I	6001250	2011-09-06	A	502	11	1	M10
06001250*2010-06-30*1*I	6001250	2010-06-30	A	994	2	1	M10
06001250*2010-06-30*1*I	6001250	2010-06-30	C	450	6	1	M10
06001250*2010-06-30*1*I	6001250	2010-06-30	C	1044	9	1	M10
06001250*2010-06-30*1*I	6001250	2010-06-30	C	1055	1	1	M10
06001250*2010-06-30*1*I	6001250	2010-06-30	C	997	18	1	M10
06001250*2011-09-06*1*I	6001250	2011-09-06	A	650	6	1	M10
06001250*2010-06-30*1*I	6001250	2010-06-30	C	1041	1	1	M10
06001250*2010-06-30*1*I	6001250	2010-06-30	C	978	288	1	M10
06001250*2010-06-30*1*I	6001250	2010-06-30	C	200	31	1	M10
06001890*2012-06-05*1*I	6001890	2012-06-05	C	1004	3	1	TP10
06001890*2013-07-31*1*I	6001890	2013-07-31	A	807	224	1	TP10
06001890*2012-06-05*1*I	6001890	2012-06-05	C	783	1	1	TP10
06001890*2009-07-03*1*I	6001890	2009-07-03	A	625	2	1	TP10
06001890*2009-07-03*1*I	6001890	2009-07-03	A	623	17	1	TP10
06001890*2009-07-03*1*I	6001890	2009-07-03	A	618	27	1	TP10
06001890*2009-07-03*1*I	6001890	2009-07-03	A	838	3	1	TP10
06001890*2009-07-03*1*I	6001890	2009-07-03	A	819	1	1	TP10
06001890*2013-07-31*1*I	6001890	2013-07-31	A	1001	1	1	TP10
06001890*2012-06-05*1*I	6001890	2012-06-05	C	224	2	1	TP10
06001890*2013-07-31*1*I	6001890	2013-07-31	A	625	9	1	TP10
06001890*2009-07-03*1*I	6001890	2009-07-03	A	287	1	1	TP10
06001890*2009-07-03*1*I	6001890	2009-07-03	A	650	1	1	TP10
06001890*2009-07-03*1*I	6001890	2009-07-03	A	906	1	4	TP10
06001890*2013-07-31*1*I	6001890	2013-07-31	A	183	3	1	TP10
06001890*2009-07-03*1*I	6001890	2009-07-03	A	364	91	1	TP10
06001890*2009-07-03*1*I	6001890	2009-07-03	A	994	1	1	TP10
06001890*2013-07-31*1*I	6001890	2013-07-31	A	906	1	4	TP10
06001890*2009-07-03*1*I	6001890	2009-07-03	A	933	448	1	TP10
06001890*2013-07-31*1*I	6001890	2013-07-31	A	198	1	1	TP10
06001890*2013-07-31*1*I	6001890	2013-07-31	A	928	4	1	TP10
06001890*2013-07-31*1*I	6001890	2013-07-31	A	1044	1	1	TP10
06001890*2013-07-31*1*I	6001890	2013-07-31	A	241	2	1	TP10
06001890*2009-07-03*1*I	6001890	2009-07-03	A	3163	1	1	TP10
06001890*2012-06-05*1*I	6001890	2012-06-05	C	801	18	1	TP10
06001890*2012-06-05*1*I	6001890	2012-06-05	C	928	9	1	TP10
06001890*2010-07-01*1*I	6001890	2010-07-01	A	967	82	1	TP10
06001890*2012-06-05*1*I	6001890	2012-06-05	C	1071	2	1	TP10
06001890*2012-06-05*1*I	6001890	2012-06-05	C	311	1	1	TP10
06001890*2013-07-31*1*I	6001890	2013-07-31	A	364	480	1	TP10
06001890*2013-07-31*1*I	6001890	2013-07-31	A	608	1	1	TP10
06001890*2013-07-31*1*I	6001890	2013-07-31	A	933	52	1	TP10
06001890*2010-07-01*1*I	6001890	2010-07-01	A	618	16	1	TP10
06001890*2013-07-31*1*I	6001890	2013-07-31	A	994	4	1	TP10
06001890*2010-07-01*1*I	6001890	2010-07-01	A	819	1	1	TP10
06001890*2010-07-01*1*I	6001890	2010-07-01	A	1044	40	1	TP10
06001890*2010-07-01*1*I	6001890	2010-07-01	A	212	5	1	TP10
06001890*2010-07-01*1*I	6001890	2010-07-01	A	364	110	1	TP10
06001890*2010-07-01*1*I	6001890	2010-07-01	A	908	5	1	TP10
06001890*2013-07-31*1*I	6001890	2013-07-31	A	967	16	1	TP10
06001890*2013-07-31*1*I	6001890	2013-07-31	A	1041	1	1	TP10
06001890*2013-07-31*1*I	6001890	2013-07-31	A	239	1	1	TP10
06001890*2013-07-31*1*I	6001890	2013-07-31	A	3163	5	1	TP10
06001890*2013-07-31*1*I	6001890	2013-07-31	A	623	16	1	TP10
06001890*2010-07-01*1*I	6001890	2010-07-01	A	1042	1	1	TP10
06001890*2013-07-31*1*I	6001890	2013-07-31	A	618	81	1	TP10
06001890*2010-07-01*1*I	6001890	2010-07-01	A	1071	1	1	TP10
06001890*2012-06-05*1*I	6001890	2012-06-05	C	3163	3	1	TP10
06001890*2012-06-05*1*I	6001890	2012-06-05	C	623	5	1	TP10
06001890*2013-07-31*1*I	6001890	2013-07-31	A	212	30	1	TP10
06001890*2013-07-31*1*I	6001890	2013-07-31	A	908	2	1	TP10
06001890*2013-07-31*1*I	6001890	2013-07-31	A	200	1	1	TP10
06001890*2009-07-03*1*I	6001890	2009-07-03	A	807	390	1	TP10
06001890*2013-07-31*1*I	6001890	2013-07-31	A	918	10	1	TP10
06001890*2013-07-31*1*I	6001890	2013-07-31	A	622	22	1	TP10
06001890*2013-07-31*1*I	6001890	2013-07-31	A	604	1	1	TP10
06001890*2013-07-31*1*I	6001890	2013-07-31	A	801	576	1	TP10
06001890*2009-07-03*1*I	6001890	2009-07-03	A	1043	15	1	TP10
06001890*2009-07-03*1*I	6001890	2009-07-03	A	967	45	1	TP10
06001890*2012-06-05*1*I	6001890	2012-06-05	C	1087	1	4	TP10
06001890*2013-07-31*1*I	6001890	2013-07-31	A	311	1	1	TP10
06001890*2009-07-03*1*I	6001890	2009-07-03	A	183	2	1	TP10
06001890*2009-07-03*1*I	6001890	2009-07-03	A	978	12	1	TP10
06001890*2009-07-03*1*I	6001890	2009-07-03	A	657	24	1	TP10
06001890*2013-07-31*1*I	6001890	2013-07-31	B	807	14	1	TP10
06001890*2013-07-31*1*I	6001890	2013-07-31	B	933	17	1	TP10
06001890*2013-07-31*1*I	6001890	2013-07-31	B	625	7	1	TP10
06001890*2013-07-31*1*I	6001890	2013-07-31	B	831	1	1	TP10
06001890*2013-07-31*1*I	6001890	2013-07-31	B	967	6	1	TP10
06001890*2013-07-31*1*I	6001890	2013-07-31	B	183	3	1	TP10
06001890*2013-07-31*1*I	6001890	2013-07-31	B	623	21	1	TP10
06001890*2013-07-31*1*I	6001890	2013-07-31	B	1043	1	1	TP10
06001890*2009-07-03*1*I	6001890	2009-07-03	A	1044	42	1	TP10
06001890*2009-07-03*1*I	6001890	2009-07-03	A	212	19	1	TP10
06001890*2009-07-03*1*I	6001890	2009-07-03	A	757	13	1	TP10
06001890*2009-07-03*1*I	6001890	2009-07-03	A	908	8	1	TP10
06001890*2009-07-03*1*I	6001890	2009-07-03	A	200	5	1	TP10
06001890*2009-07-03*1*I	6001890	2009-07-03	A	892	1695	1	TP10
06001890*2009-07-03*1*I	6001890	2009-07-03	A	918	2	1	TP10
06001890*2009-07-03*1*I	6001890	2009-07-03	A	622	4	1	TP10
06001890*2009-07-03*1*I	6001890	2009-07-03	A	1028	1	1	TP10
06001890*2009-07-03*1*I	6001890	2009-07-03	A	801	98	1	TP10
06001890*2009-07-03*1*I	6001890	2009-07-03	A	928	8	1	TP10
06001890*2009-07-03*1*I	6001890	2009-07-03	A	679	1	1	TP10
06001890*2013-07-31*1*I	6001890	2013-07-31	A	650	4	1	TP10
06001890*2010-07-01*1*I	6001890	2010-07-01	A	622	7	1	TP10
06001890*2010-07-01*1*I	6001890	2010-07-01	A	1028	2	1	TP10
06001890*2010-07-01*1*I	6001890	2010-07-01	A	801	82	1	TP10
06001890*2010-07-01*1*I	6001890	2010-07-01	A	994	3	1	TP10
06001890*2012-06-05*1*I	6001890	2012-06-05	C	650	1	1	TP10
06001890*2012-06-05*1*I	6001890	2012-06-05	C	618	58	1	TP10
06001890*2010-07-01*1*I	6001890	2010-07-01	B	364	53	1	TP10
06001890*2013-07-31*1*I	6001890	2013-07-31	A	892	6740	1	TP10
06001890*2012-06-05*1*I	6001890	2012-06-05	C	3166	1	4	TP10
06001890*2012-06-05*1*I	6001890	2012-06-05	C	1044	23	1	TP10
06001890*2012-06-05*1*I	6001890	2012-06-05	C	212	21	1	TP10
06001890*2012-06-05*1*I	6001890	2012-06-05	C	757	2	1	TP10
06001890*2012-06-05*1*I	6001890	2012-06-05	C	908	2	1	TP10
06001890*2012-06-05*1*I	6001890	2012-06-05	C	183	12	1	TP10
06001890*2012-06-05*1*I	6001890	2012-06-05	C	892	2300	1	TP10
06001890*2012-06-05*1*I	6001890	2012-06-05	C	918	6	1	TP10
06001890*2012-06-05*1*I	6001890	2012-06-05	C	622	7	1	TP10
06001890*2012-06-05*1*I	6001890	2012-06-05	C	3111	1	4	TP10
06001890*2012-06-05*1*I	6001890	2012-06-05	C	193	1	1	TP10
06001890*2012-06-05*1*I	6001890	2012-06-05	C	1028	9	1	TP10
06001890*2010-07-01*1*I	6001890	2010-07-01	A	625	3	1	TP10
06001890*2010-07-01*1*I	6001890	2010-07-01	A	928	5	1	TP10
06001890*2011-09-05*1*I	6001890	2011-09-05	B	918	5	1	TP10
06001890*2010-07-01*1*I	6001890	2010-07-01	A	200	1	1	TP10
06001890*2010-07-01*1*I	6001890	2010-07-01	A	679	1	1	TP10
06001890*2010-07-01*1*I	6001890	2010-07-01	A	623	23	1	TP10
06001890*2010-07-01*1*I	6001890	2010-07-01	A	1043	10	1	TP10
06001890*2011-09-05*1*I	6001890	2011-09-05	B	311	4	1	TP10
06001890*2011-09-05*1*I	6001890	2011-09-05	C	287	1	1	TP10
06001890*2011-09-05*1*I	6001890	2011-09-05	C	608	1	1	TP10
06001890*2011-09-05*1*I	6001890	2011-09-05	C	807	51	1	TP10
06001890*2011-09-05*1*I	6001890	2011-09-05	C	906	1	4	TP10
06001890*2011-09-05*1*I	6001890	2011-09-05	C	933	208	1	TP10
06001890*2011-09-05*1*I	6001890	2011-09-05	C	619	1	1	TP10
06001890*2011-09-05*1*I	6001890	2011-09-05	C	625	17	1	TP10
06001890*2011-09-05*1*I	6001890	2011-09-05	C	928	15	1	TP10
06001890*2011-09-05*1*I	6001890	2011-09-05	C	1041	1	1	TP10
06001890*2010-07-01*1*I	6001890	2010-07-01	A	918	2	1	TP10
06001890*2010-07-01*1*I	6001890	2010-07-01	A	892	1003	1	TP10
06001890*2010-07-01*1*I	6001890	2010-07-01	A	650	1	1	TP10
06001890*2009-07-03*1*I	6001890	2009-07-03	A	1071	1	1	TP10
06001890*2009-07-03*1*I	6001890	2009-07-03	A	704	8	1	TP10
06001890*2009-07-03*1*I	6001890	2009-07-03	B	287	1	1	TP10
06001890*2009-07-03*1*I	6001890	2009-07-03	B	608	1	1	TP10
06001890*2010-07-01*1*I	6001890	2010-07-01	A	757	1	1	TP10
06001890*2010-07-01*1*I	6001890	2010-07-01	A	978	29	1	TP10
06001890*2009-07-03*1*I	6001890	2009-07-03	B	906	1	4	TP10
06001890*2010-07-01*1*I	6001890	2010-07-01	B	807	331	1	TP10
06001890*2010-07-01*1*I	6001890	2010-07-01	B	933	459	1	TP10
06001890*2010-07-01*1*I	6001890	2010-07-01	B	625	2	1	TP10
06001890*2010-07-01*1*I	6001890	2010-07-01	B	928	21	1	TP10
06001890*2010-07-01*1*I	6001890	2010-07-01	B	735	1	1	TP10
06001890*2010-07-01*1*I	6001890	2010-07-01	B	183	5	1	TP10
06001890*2013-07-31*1*I	6001890	2013-07-31	A	1028	22	1	TP10
06001890*2013-07-31*1*I	6001890	2013-07-31	A	783	1	1	TP10
06001890*2013-07-31*1*I	6001890	2013-07-31	A	1004	1	1	TP10
06001890*2011-09-05*1*I	6001890	2011-09-05	C	757	2	1	TP10
06001890*2011-09-05*1*I	6001890	2011-09-05	C	704	1	1	TP10
06001890*2013-07-31*1*I	6001890	2013-07-31	B	364	70	1	TP10
06001890*2013-07-31*1*I	6001890	2013-07-31	B	608	4	1	TP10
06001890*2012-06-05*1*I	6001890	2012-06-05	A	933	4	1	TP10
06001890*2012-06-05*1*I	6001890	2012-06-05	A	619	2	1	TP10
06001890*2012-06-05*1*I	6001890	2012-06-05	A	625	6	1	TP10
06001890*2012-06-05*1*I	6001890	2012-06-05	A	928	1	1	TP10
06001890*2012-06-05*1*I	6001890	2012-06-05	A	908	2	1	TP10
06001890*2012-06-05*1*I	6001890	2012-06-05	A	967	7	1	TP10
06001890*2012-06-05*1*I	6001890	2012-06-05	A	183	1	1	TP10
06001890*2012-06-05*1*I	6001890	2012-06-05	A	312	2	1	TP10
06001890*2013-07-31*1*I	6001890	2013-07-31	B	928	1	1	TP10
06001890*2013-07-31*1*I	6001890	2013-07-31	B	618	33	1	TP10
06001890*2013-07-31*1*I	6001890	2013-07-31	B	978	3	1	TP10
06001890*2013-07-31*1*I	6001890	2013-07-31	B	1044	3	1	TP10
06001890*2013-07-31*1*I	6001890	2013-07-31	B	212	15	1	TP10
06001890*2013-07-31*1*I	6001890	2013-07-31	B	908	1	1	TP10
06001890*2013-07-31*1*I	6001890	2013-07-31	B	200	1	1	TP10
06001890*2013-07-31*1*I	6001890	2013-07-31	B	892	264	1	TP10
06001890*2013-07-31*1*I	6001890	2013-07-31	B	650	1	1	TP10
06001890*2013-07-31*1*I	6001890	2013-07-31	B	622	7	1	TP10
06001890*2013-07-31*1*I	6001890	2013-07-31	B	193	1	1	TP10
06001890*2013-07-31*1*I	6001890	2013-07-31	B	1028	9	1	TP10
06001890*2012-06-05*1*I	6001890	2012-06-05	C	1009	1	1	TP10
06001890*2012-06-05*1*I	6001890	2012-06-05	C	967	35	1	TP10
06001890*2012-06-05*1*I	6001890	2012-06-05	C	390	1	1	TP10
06001890*2009-07-03*1*I	6001890	2009-07-03	C	838	1	1	TP10
06001890*2009-07-03*1*I	6001890	2009-07-03	C	978	4	1	TP10
06001890*2009-07-03*1*I	6001890	2009-07-03	C	1044	6	1	TP10
06001890*2009-07-03*1*I	6001890	2009-07-03	C	212	5	1	TP10
06001890*2012-06-05*1*I	6001890	2012-06-05	C	978	1	1	TP10
06001890*2012-06-05*1*I	6001890	2012-06-05	C	994	6	1	TP10
06001890*2009-07-03*1*I	6001890	2009-07-03	C	200	4	1	TP10
06001890*2009-07-03*1*I	6001890	2009-07-03	C	892	283	1	TP10
06001890*2009-07-03*1*I	6001890	2009-07-03	C	918	2	1	TP10
06001890*2009-07-03*1*I	6001890	2009-07-03	C	622	3	1	TP10
06001890*2009-07-03*1*I	6001890	2009-07-03	C	286	1	1	TP10
06001890*2009-07-03*1*I	6001890	2009-07-03	C	801	97	1	TP10
06001890*2009-07-03*1*I	6001890	2009-07-03	C	617	2	1	TP10
06001890*2009-07-03*1*I	6001890	2009-07-03	C	1043	1	1	TP10
06001890*2010-07-01*1*I	6001890	2010-07-01	A	287	2	1	TP10
06001890*2010-07-01*1*I	6001890	2010-07-01	A	807	68	1	TP10
06001890*2010-07-01*1*I	6001890	2010-07-01	A	906	1	4	TP10
06001890*2010-07-01*1*I	6001890	2010-07-01	A	933	243	1	TP10
06001890*2010-07-01*1*I	6001890	2010-07-01	A	619	1	1	TP10
06001890*2011-09-05*1*I	6001890	2011-09-05	B	892	349	1	TP10
06001890*2010-07-01*1*I	6001890	2010-07-01	B	3166	1	4	TP10
06001890*2010-07-01*1*I	6001890	2010-07-01	B	1044	94	1	TP10
06001890*2010-07-01*1*I	6001890	2010-07-01	B	212	10	1	TP10
06001890*2011-09-05*1*I	6001890	2011-09-05	B	622	9	1	TP10
06001890*2011-09-05*1*I	6001890	2011-09-05	B	1028	1	1	TP10
06001890*2011-09-05*1*I	6001890	2011-09-05	B	801	14	1	TP10
06001890*2011-09-05*1*I	6001890	2011-09-05	B	224	2	1	TP10
06001890*2011-09-05*1*I	6001890	2011-09-05	B	618	39	1	TP10
06001890*2012-06-05*1*I	6001890	2012-06-05	A	1004	1	1	TP10
06001890*2012-06-05*1*I	6001890	2012-06-05	A	1055	1	1	TP10
06001890*2012-06-05*1*I	6001890	2012-06-05	A	978	2	1	TP10
06001890*2012-06-05*1*I	6001890	2012-06-05	A	1044	2	1	TP10
06001890*2012-06-05*1*I	6001890	2012-06-05	A	789	2	1	TP10
06001890*2012-06-05*1*I	6001890	2012-06-05	A	892	1850	1	TP10
06001890*2012-06-05*1*I	6001890	2012-06-05	A	918	1	1	TP10
06001890*2011-09-05*1*I	6001890	2011-09-05	C	967	49	1	TP10
06001890*2011-09-05*1*I	6001890	2011-09-05	C	183	1	1	TP10
06001890*2011-09-05*1*I	6001890	2011-09-05	C	3170	1	4	TP10
06001890*2011-09-05*1*I	6001890	2011-09-05	C	312	1	1	TP10
06001890*2011-09-05*1*I	6001890	2011-09-05	C	719	2	1	TP10
06001890*2011-09-05*1*I	6001890	2011-09-05	C	623	24	1	TP10
06001890*2011-09-05*1*I	6001890	2011-09-05	C	650	1	1	TP10
06001890*2011-09-05*1*I	6001890	2011-09-05	C	618	88	1	TP10
06001890*2011-09-05*1*I	6001890	2011-09-05	C	838	1	1	TP10
06001890*2011-09-05*1*I	6001890	2011-09-05	C	1044	24	1	TP10
06001890*2011-09-05*1*I	6001890	2011-09-05	C	212	11	1	TP10
06001890*2011-09-05*1*I	6001890	2011-09-05	C	364	110	1	TP10
06001890*2011-09-05*1*I	6001890	2011-09-05	C	908	2	1	TP10
06001890*2011-09-05*1*I	6001890	2011-09-05	C	918	2	1	TP10
06001890*2011-09-05*1*I	6001890	2011-09-05	C	892	453	1	TP10
06001890*2011-09-05*1*I	6001890	2011-09-05	C	515	1	1	TP10
06001890*2011-09-05*1*I	6001890	2011-09-05	C	622	25	1	TP10
06001890*2011-09-05*1*I	6001890	2011-09-05	C	801	12	1	TP10
06001890*2011-09-05*1*I	6001890	2011-09-05	C	224	1	1	TP10
06001890*2011-09-05*1*I	6001890	2011-09-05	C	1043	4	1	TP10
06001890*2010-07-01*1*I	6001890	2010-07-01	B	502	1	1	TP10
06001890*2012-06-05*1*I	6001890	2012-06-05	A	364	150	1	TP10
06001890*2012-06-05*1*I	6001890	2012-06-05	A	807	220	1	TP10
06001890*2010-07-01*1*I	6001890	2010-07-01	B	623	13	1	TP10
06001890*2010-07-01*1*I	6001890	2010-07-01	B	994	2	1	TP10
06001890*2009-07-03*1*I	6001890	2009-07-03	B	212	29	1	TP10
06001890*2009-07-03*1*I	6001890	2009-07-03	B	364	73	1	TP10
06001890*2009-07-03*1*I	6001890	2009-07-03	B	908	3	1	TP10
06001890*2010-07-01*1*I	6001890	2010-07-01	B	908	11	1	TP10
06001890*2010-07-01*1*I	6001890	2010-07-01	B	200	3	1	TP10
06001890*2010-07-01*1*I	6001890	2010-07-01	B	892	4512	1	TP10
06001890*2012-06-05*1*I	6001890	2012-06-05	A	3163	12	1	TP10
06001890*2012-06-05*1*I	6001890	2012-06-05	A	994	11	1	TP10
06001890*2009-07-03*1*I	6001890	2009-07-03	B	801	18	1	TP10
06001890*2009-07-03*1*I	6001890	2009-07-03	B	757	33	1	TP10
06001890*2009-07-03*1*I	6001890	2009-07-03	C	364	80	1	TP10
06001890*2009-07-03*1*I	6001890	2009-07-03	C	807	10	1	TP10
06001890*2009-07-03*1*I	6001890	2009-07-03	C	906	1	4	TP10
06001890*2009-07-03*1*I	6001890	2009-07-03	C	933	73	1	TP10
06001890*2009-07-03*1*I	6001890	2009-07-03	C	625	2	1	TP10
06001890*2012-06-05*1*I	6001890	2012-06-05	A	622	6	1	TP10
06001890*2012-06-05*1*I	6001890	2012-06-05	A	193	1	1	TP10
06001890*2012-06-05*1*I	6001890	2012-06-05	A	1028	2	1	TP10
06001890*2013-07-31*1*I	6001890	2013-07-31	B	801	30	1	TP10
06001890*2013-07-31*1*I	6001890	2013-07-31	B	617	2	1	TP10
06001890*2013-07-31*1*I	6001890	2013-07-31	B	783	2	1	TP10
06001890*2013-07-31*1*I	6001890	2013-07-31	B	994	3	1	TP10
06001890*2013-07-31*1*I	6001890	2013-07-31	C	364	80	1	TP10
06001890*2009-07-03*1*I	6001890	2009-07-03	B	807	49	1	TP10
06001890*2010-07-01*1*I	6001890	2010-07-01	C	623	15	1	TP10
06001890*2010-07-01*1*I	6001890	2010-07-01	C	618	7	1	TP10
06001890*2010-07-01*1*I	6001890	2010-07-01	C	1055	1	1	TP10
06001890*2009-07-03*1*I	6001890	2009-07-03	B	933	49	1	TP10
06001890*2009-07-03*1*I	6001890	2009-07-03	B	619	3	1	TP10
06001890*2009-07-03*1*I	6001890	2009-07-03	B	625	10	1	TP10
06001890*2009-07-03*1*I	6001890	2009-07-03	B	928	4	1	TP10
06001890*2009-07-03*1*I	6001890	2009-07-03	B	967	7	1	TP10
06001890*2009-07-03*1*I	6001890	2009-07-03	B	200	4	1	TP10
06001890*2009-07-03*1*I	6001890	2009-07-03	B	623	22	1	TP10
06001890*2009-07-03*1*I	6001890	2009-07-03	B	650	1	1	TP10
06001890*2009-07-03*1*I	6001890	2009-07-03	B	618	23	1	TP10
06001890*2009-07-03*1*I	6001890	2009-07-03	B	1071	5	1	TP10
06001890*2009-07-03*1*I	6001890	2009-07-03	B	838	4	1	TP10
06001890*2009-07-03*1*I	6001890	2009-07-03	B	978	5	1	TP10
06001890*2009-07-03*1*I	6001890	2009-07-03	B	1044	11	1	TP10
06001890*2010-07-01*1*I	6001890	2010-07-01	B	618	18	1	TP10
06001890*2011-09-05*1*I	6001890	2011-09-05	A	807	81	1	TP10
06001890*2011-09-05*1*I	6001890	2011-09-05	A	906	1	4	TP10
06001890*2009-07-03*1*I	6001890	2009-07-03	B	183	6	1	TP10
06001890*2009-07-03*1*I	6001890	2009-07-03	B	892	670	1	TP10
06001890*2009-07-03*1*I	6001890	2009-07-03	B	918	1	1	TP10
06001890*2009-07-03*1*I	6001890	2009-07-03	B	622	8	1	TP10
06001890*2009-07-03*1*I	6001890	2009-07-03	B	1028	1	1	TP10
06001890*2010-07-01*1*I	6001890	2010-07-01	B	650	2	1	TP10
06001890*2010-07-01*1*I	6001890	2010-07-01	B	622	18	1	TP10
06001890*2010-07-01*1*I	6001890	2010-07-01	B	918	10	1	TP10
06001890*2010-07-01*1*I	6001890	2010-07-01	B	967	47	1	TP10
06001890*2010-07-01*1*I	6001890	2010-07-01	B	801	10	1	TP10
06001890*2010-07-01*1*I	6001890	2010-07-01	B	617	3	1	TP10
06001890*2010-07-01*1*I	6001890	2010-07-01	B	1043	35	1	TP10
06001890*2009-07-03*1*I	6001890	2009-07-03	C	928	6	1	TP10
